Index	Direction	Time Mark	Status	Name	ID	Format	Type	DLC	Data	
5058	Receive	13:14:43.652			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5059	Receive	13:14:43.652			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5060	Receive	13:14:43.652			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5061	Receive	13:14:43.668			0x0CFF1092	Data	Extend	0x08	00 00 00 00 03 41 00 00 	
5062	Receive	13:14:43.668			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5063	Receive	13:14:43.668			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5064	Receive	13:14:43.668			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5065	Receive	13:14:43.668			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5066	Receive	13:14:43.668			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5067	Receive	13:14:43.684			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5068	Receive	13:14:43.684			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5069	Receive	13:14:43.684			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5070	Receive	13:14:43.684			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5071	Receive	13:14:43.684			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5072	Receive	13:14:43.684			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5073	Receive	13:14:43.684			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5074	Receive	13:14:43.684			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5075	Receive	13:14:43.684			0x1826A1F3	Data	Extend	0x08	05 18 10 17 10 18 10 00 	
5076	Receive	13:14:43.684			0x1827A1F3	Data	Extend	0x08	05 16 10 18 10 17 10 00 	
5077	Receive	13:14:43.699			0x1828A1F3	Data	Extend	0x08	05 18 10 17 10 18 10 00 	
5078	Receive	13:14:43.699			0x1829A1F3	Data	Extend	0x08	05 17 10 17 10 16 10 00 	
5079	Receive	13:14:43.699			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5080	Receive	13:14:43.699			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5081	Receive	13:14:43.699			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5082	Receive	13:14:43.699			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5083	Receive	13:14:43.699			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5084	Receive	13:14:43.699			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5085	Receive	13:14:43.699			0x0C00F3A1	Data	Extend	0x08	00 00 00 FF 00 FF FF CC 	
5086	Receive	13:14:43.699			0x0CFF1290	Data	Extend	0x08	01 01 DB 65 00 00 00 00 	
5087	Receive	13:14:43.715			0x04FF8090	Data	Extend	0x08	19 A9 8F 00 00 00 00 CC 	
5088	Receive	13:14:43.715			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5089	Receive	13:14:43.715			0x04FF8190	Data	Extend	0x08	28 60 DB 65 00 00 00 00 	
5090	Receive	13:14:43.715			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5091	Receive	13:14:43.715			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5092	Receive	13:14:43.715			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5093	Receive	13:14:43.715			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5094	Receive	13:14:43.715			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5095	Receive	13:14:43.715			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5096	Receive	13:14:43.715			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5097	Receive	13:14:43.731			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5098	Receive	13:14:43.731			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5099	Receive	13:14:43.731			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5100	Receive	13:14:43.731			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5101	Receive	13:14:43.731			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5102	Receive	13:14:43.731			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5103	Receive	13:14:43.731			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5104	Receive	13:14:43.731			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5105	Receive	13:14:43.731			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5106	Receive	13:14:43.746			0x1826A1F3	Data	Extend	0x08	06 15 10 1A 10 17 10 00 	
5107	Receive	13:14:43.746			0x1827A1F3	Data	Extend	0x08	06 18 10 18 10 19 10 00 	
5108	Receive	13:14:43.746			0x1828A1F3	Data	Extend	0x08	06 18 10 18 10 16 10 00 	
5109	Receive	13:14:43.746			0x1829A1F3	Data	Extend	0x08	06 18 10 18 10 16 10 00 	
5110	Receive	13:14:43.746			0x0C00A1F3	Data	Extend	0x08	01 00 7D 08 32 00 00 F0 	
5111	Receive	13:14:43.746			0x1010A1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5112	Receive	13:14:43.746			0x1820A1F3	Data	Extend	0x08	E2 03 00 00 00 00 00 00 	
5113	Receive	13:14:43.746			0x1821A1F3	Data	Extend	0x08	BC 1B B2 11 64 0A 5D 00 	
5114	Receive	13:14:43.746			0x1822A1F3	Data	Extend	0x08	00 00 49 02 00 0F 00 00 	
5115	Receive	13:14:43.746			0x1823A1F3	Data	Extend	0x08	A4 01 42 18 32 0A 07 00 	
5116	Receive	13:14:43.746			0x182AA1F3	Data	Extend	0x08	04 3E 3E 3F 3E 3E 3E 3E 	
5117	Receive	13:14:43.746			0x182BA1F3	Data	Extend	0x08	04 00 00 00 3E 3F 3E 3E 	
5118	Receive	13:14:43.746			0x182CA1F3	Data	Extend	0x08	04 00 00 00 3E 3E 3E 3E 	
5119	Receive	13:14:43.746			0x182DA1F3	Data	Extend	0x08	04 28 28 28 3F 3F 3F 3E 	
5120	Receive	13:14:43.746			0x182EA1F3	Data	Extend	0x08	00 7D 00 7D 00 7D 00 7D 	
5121	Receive	13:14:43.746			0x1830A1F3	Data	Extend	0x08	08 1B FE 1A FE 1A FE 1A 	
5122	Receive	13:14:43.746			0x1011A1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5123	Receive	13:14:43.746			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5124	Receive	13:14:43.746			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5125	Receive	13:14:43.746			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5126	Receive	13:14:43.746			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5127	Receive	13:14:43.762			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5128	Receive	13:14:43.762			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5129	Receive	13:14:43.762			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5130	Receive	13:14:43.762			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5131	Receive	13:14:43.762			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5132	Receive	13:14:43.762			0x0CFF1092	Data	Extend	0x08	00 00 00 00 03 41 00 00 	
5133	Receive	13:14:43.762			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5134	Receive	13:14:43.762			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5135	Receive	13:14:43.762			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5136	Receive	13:14:43.762			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5137	Receive	13:14:43.777			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5138	Receive	13:14:43.777			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5139	Receive	13:14:43.777			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5140	Receive	13:14:43.777			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5141	Receive	13:14:43.777			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5142	Receive	13:14:43.793			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5143	Receive	13:14:43.793			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5144	Receive	13:14:43.793			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5145	Receive	13:14:43.793			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5146	Receive	13:14:43.793			0x1826A1F3	Data	Extend	0x08	07 16 10 18 10 17 10 00 	
5147	Receive	13:14:43.793			0x1827A1F3	Data	Extend	0x08	07 19 10 18 10 17 10 00 	
5148	Receive	13:14:43.793			0x1828A1F3	Data	Extend	0x08	07 16 10 16 10 16 10 00 	
5149	Receive	13:14:43.793			0x1829A1F3	Data	Extend	0x08	07 16 10 16 10 17 10 00 	
5150	Receive	13:14:43.793			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5151	Receive	13:14:43.793			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5152	Receive	13:14:43.793			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5153	Receive	13:14:43.793			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5154	Receive	13:14:43.793			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5155	Receive	13:14:43.809			0x0C00F3A1	Data	Extend	0x08	00 00 00 FF 00 FF FF CD 	
5156	Receive	13:14:43.809			0x0CFF1290	Data	Extend	0x08	01 01 DB 65 00 00 00 00 	
5157	Receive	13:14:43.809			0x04FF8090	Data	Extend	0x08	19 A9 8F 00 00 00 00 CD 	
5158	Receive	13:14:43.809			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5159	Receive	13:14:43.809			0x04FF8190	Data	Extend	0x08	28 60 DB 65 00 00 00 00 	
5160	Receive	13:14:43.809			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5161	Receive	13:14:43.809			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5162	Receive	13:14:43.809			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5163	Receive	13:14:43.809			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5164	Receive	13:14:43.809			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5165	Receive	13:14:43.824			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5166	Receive	13:14:43.824			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5167	Receive	13:14:43.824			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5168	Receive	13:14:43.824			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5169	Receive	13:14:43.824			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5170	Receive	13:14:43.824			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5171	Receive	13:14:43.824			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5172	Receive	13:14:43.840			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5173	Receive	13:14:43.840			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5174	Receive	13:14:43.840			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5175	Receive	13:14:43.840			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5176	Receive	13:14:43.840			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5177	Receive	13:14:43.840			0x1826A1F3	Data	Extend	0x08	08 18 10 17 10 19 10 00 	
5178	Receive	13:14:43.840			0x1827A1F3	Data	Extend	0x08	08 16 10 16 10 17 10 00 	
5179	Receive	13:14:43.840			0x1828A1F3	Data	Extend	0x08	08 18 10 18 10 15 10 00 	
5180	Receive	13:14:43.840			0x1829A1F3	Data	Extend	0x08	08 16 10 16 10 18 10 00 	
5181	Receive	13:14:43.840			0x0C00A1F3	Data	Extend	0x08	01 00 7D 08 28 00 00 F1 	
5182	Receive	13:14:43.840			0x1010A1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5183	Receive	13:14:43.840			0x1820A1F3	Data	Extend	0x08	E2 03 00 00 00 00 00 00 	
5184	Receive	13:14:43.840			0x1821A1F3	Data	Extend	0x08	BC 1B B2 11 64 0A 5D 00 	
5185	Receive	13:14:43.840			0x1822A1F3	Data	Extend	0x08	00 00 49 02 10 0F 00 00 	
5186	Receive	13:14:43.840			0x1823A1F3	Data	Extend	0x08	A4 01 42 18 32 0A 07 00 	
5187	Receive	13:14:43.840			0x182AA1F3	Data	Extend	0x08	01 3E 3E 3E 3E 3E 3E 3E 	
5188	Receive	13:14:43.856			0x182BA1F3	Data	Extend	0x08	01 3F 3F 3E 3E 3E 3E 3E 	
5189	Receive	13:14:43.856			0x182CA1F3	Data	Extend	0x08	01 3E 3F 3E 3E 3E 3E 3E 	
5190	Receive	13:14:43.856			0x182DA1F3	Data	Extend	0x08	01 3F 3F 3E 3E 3E 3E 3E 	
5191	Receive	13:14:43.856			0x182EA1F3	Data	Extend	0x08	00 7D 00 7D 00 7D 00 7D 	
5192	Receive	13:14:43.856			0x1830A1F3	Data	Extend	0x08	08 1B FE 1A FE 1A FE 1A 	
5193	Receive	13:14:43.856			0x1011A1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5194	Receive	13:14:43.856			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5195	Receive	13:14:43.856			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5196	Receive	13:14:43.856			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5197	Receive	13:14:43.856			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5198	Receive	13:14:43.856			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5199	Receive	13:14:43.856			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5200	Receive	13:14:43.856			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5201	Receive	13:14:43.856			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5202	Receive	13:14:43.856			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5203	Receive	13:14:43.856			0x0CFF1092	Data	Extend	0x08	00 00 00 00 03 41 00 00 	
5204	Receive	13:14:43.871			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5205	Receive	13:14:43.871			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5206	Receive	13:14:43.871			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5207	Receive	13:14:43.871			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5208	Receive	13:14:43.871			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5209	Receive	13:14:43.871			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5210	Receive	13:14:43.871			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5211	Receive	13:14:43.871			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5212	Receive	13:14:43.871			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5213	Receive	13:14:43.887			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5214	Receive	13:14:43.887			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5215	Receive	13:14:43.887			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5216	Receive	13:14:43.887			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5217	Receive	13:14:43.887			0x1826A1F3	Data	Extend	0x08	09 17 10 19 10 1A 10 00 	
5218	Receive	13:14:43.887			0x1827A1F3	Data	Extend	0x08	09 17 10 18 10 17 10 00 	
5219	Receive	13:14:43.887			0x1828A1F3	Data	Extend	0x08	09 17 10 17 10 17 10 00 	
5220	Receive	13:14:43.887			0x1829A1F3	Data	Extend	0x08	09 18 10 18 10 17 10 00 	
5221	Receive	13:14:43.902			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5222	Receive	13:14:43.902			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5223	Receive	13:14:43.902			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5224	Receive	13:14:43.902			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5225	Receive	13:14:43.902			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5226	Receive	13:14:43.902			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5227	Receive	13:14:43.902			0x0C00F3A1	Data	Extend	0x08	00 00 00 FF 00 FF FF CE 	
5228	Receive	13:14:43.902			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5229	Receive	13:14:43.902			0x0CFF1290	Data	Extend	0x08	01 01 DB 65 00 00 00 00 	
5230	Receive	13:14:43.902			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5231	Receive	13:14:43.902			0x04FF8090	Data	Extend	0x08	19 A9 8F 00 00 00 00 CE 	
5232	Receive	13:14:43.902			0x04FF8190	Data	Extend	0x08	28 60 DB 65 00 00 00 00 	
5233	Receive	13:14:43.902			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5234	Receive	13:14:43.918			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5235	Receive	13:14:43.918			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5236	Receive	13:14:43.918			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5237	Receive	13:14:43.918			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5238	Receive	13:14:43.918			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5239	Receive	13:14:43.918			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5240	Receive	13:14:43.934			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5241	Receive	13:14:43.934			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5242	Receive	13:14:43.934			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5243	Receive	13:14:43.934			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5244	Receive	13:14:43.934			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5245	Receive	13:14:43.934			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5246	Receive	13:14:43.934			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5247	Receive	13:14:43.934			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5248	Receive	13:14:43.934			0x1826A1F3	Data	Extend	0x08	0A 19 10 19 10 1A 10 00 	
5249	Receive	13:14:43.934			0x1827A1F3	Data	Extend	0x08	0A 17 10 17 10 17 10 00 	
5250	Receive	13:14:43.934			0x1828A1F3	Data	Extend	0x08	0A 17 10 18 10 17 10 00 	
5251	Receive	13:14:43.949			0x1829A1F3	Data	Extend	0x08	0A 18 10 17 10 17 10 00 	
5252	Receive	13:14:43.949			0x0C00A1F3	Data	Extend	0x08	01 00 7D 08 28 00 00 F2 	
5253	Receive	13:14:43.949			0x1010A1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5254	Receive	13:14:43.949			0x1820A1F3	Data	Extend	0x08	E2 03 00 00 00 00 00 00 	
5255	Receive	13:14:43.949			0x1821A1F3	Data	Extend	0x08	BC 1B B2 11 64 0A 5D 00 	
5256	Receive	13:14:43.949			0x1822A1F3	Data	Extend	0x08	00 00 49 02 20 0F 00 00 	
5257	Receive	13:14:43.949			0x1823A1F3	Data	Extend	0x08	A4 01 42 18 32 0A 07 00 	
5258	Receive	13:14:43.949			0x182AA1F3	Data	Extend	0x08	02 3E 3E 3E 3F 3E 3F 3F 	
5259	Receive	13:14:43.949			0x182BA1F3	Data	Extend	0x08	02 3E 3E 3E 3E 3F 3F 3F 	
5260	Receive	13:14:43.949			0x182CA1F3	Data	Extend	0x08	02 3E 3E 3E 3E 3E 3E 3E 	
5261	Receive	13:14:43.949			0x182DA1F3	Data	Extend	0x08	02 3E 3E 3E 3F 3F 3F 3F 	
5262	Receive	13:14:43.949			0x182EA1F3	Data	Extend	0x08	00 7D 00 7D 00 7D 00 7D 	
5263	Receive	13:14:43.949			0x1830A1F3	Data	Extend	0x08	08 1B FE 1A FE 1A FE 1A 	
5264	Receive	13:14:43.949			0x1011A1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5265	Receive	13:14:43.949			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5266	Receive	13:14:43.949			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5267	Receive	13:14:43.949			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5268	Receive	13:14:43.949			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5269	Receive	13:14:43.949			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5270	Receive	13:14:43.949			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5271	Receive	13:14:43.949			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5272	Receive	13:14:43.965			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5273	Receive	13:14:43.965			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5274	Receive	13:14:43.965			0x0CFF1092	Data	Extend	0x08	00 00 00 00 03 41 00 00 	
5275	Receive	13:14:43.965			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5276	Receive	13:14:43.965			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5277	Receive	13:14:43.965			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5278	Receive	13:14:43.965			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5279	Receive	13:14:43.965			0x18F00237	Data	Extend	0x08	00 00 58 01 4B 00 01 01 	
5280	Receive	13:14:43.981			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5281	Receive	13:14:43.981			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5282	Receive	13:14:43.981			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5283	Receive	13:14:43.981			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5284	Receive	13:14:43.981			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5285	Receive	13:14:43.981			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5286	Receive	13:14:43.981			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5287	Receive	13:14:43.981			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5288	Receive	13:14:43.981			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5289	Receive	13:14:43.981			0x18F00137	Data	Extend	0x08	1B 06 00 00 00 00 00 0B 	
5290	Receive	13:14:43.996			0x18FFF345	Data	Extend	0x08	15 15 00 00 00 00 00 00 	
5291	Receive	13:14:43.996			0x1826A1F3	Data	Extend	0x08	0B 1A 10 19 10 17 10 00 	
5292	Receive	13:14:43.996			0x1827A1F3	Data	Extend	0x08	0B 17 10 17 10 18 10 00 	
5293	Receive	13:14:43.996			0x1828A1F3	Data	Extend	0x08	0B 18 10 17 10 16 10 00 	
5294	Receive	13:14:43.996			0x1829A1F3	Data	Extend	0x08	0B 18 10 17 10 16 10 00 	
5295	Receive	13:14:43.996			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5296	Receive	13:14:43.996			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5297	Receive	13:14:43.996			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5298	Receive	13:14:43.996			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5299	Receive	13:14:43.996			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5300	Receive	13:14:43.996			0x18EF2037	Data	Extend	0x08	59 00 00 00 00 00 04 00 	
5301	Receive	13:14:44.012			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5302	Receive	13:14:44.012			0x0C00F3A1	Data	Extend	0x08	00 00 00 FF 00 FF FF CF 	
5303	Receive	13:14:44.012			0x0CFF1290	Data	Extend	0x08	01 01 DB 65 00 00 00 00 	
5304	Receive	13:14:44.012			0x04FF8090	Data	Extend	0x08	19 A9 8F 00 00 00 00 CF 	
5305	Receive	13:14:44.012			0x04FF8190	Data	Extend	0x08	28 60 DB 65 00 00 00 00 	
5306	Receive	13:14:44.012			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5307	Receive	13:14:44.012			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5308	Receive	13:14:44.012			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5309	Receive	13:14:44.012			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5310	Receive	13:14:44.012			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5311	Receive	13:14:44.012			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5312	Receive	13:14:44.012			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5313	Receive	13:14:44.012			0x18888888	Data	Extend	0x08	00 00 00 00 01 06 00 00 	
5314	Receive	13:14:44.027			0x1888A1F3	Data	Extend	0x08	B2 03 A0 03 00 05 00 00 	
5315	Receive	13:14:44.027			0x1889A1F3	Data	Extend	0x08	00 00 00 00 05 00 00 00 	
5316	Receive	13:14:44.027			0x188AA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
5317	Receive	13:14:44.027			0x188BA1F3	Data	Extend	0x08	00 00 00 00 00 00 00 00 	
